cleanprice	dirtyprice	netwage	timeendowment	virtualinc	leisuregood	netwageinst	cleangood	dirtygood	obs
1.727333	1.003	8.18345	70	-319.8529	23	7.651127	34.82469	4.60158	10850
1.727333	1.003	4.863325	70	59.50553	47	6.773459	89.41018	16.8702	10851
1.730333	.9966667	11.94727	70	-166.891	30	11.39498	147.6372	55.72421	10852
1.723667	1.009	10.36988	70	-57.16077	30	8.451418	196.2833	19.13547	10853
1.730333	.9966667	8.459468	70	-147.3876	25	10.22845	121.9307	22.3823	10854
1.727333	1.003	7.816975	70	216.2441	30	6.866405	281.0023	43.40824	10855
1.730333	.9966667	7.603187	70	-188.4544	30	7.611274	50.5794	28.24801	10856
1.723667	1.009	5.583481	70	-65.58925	30	8.379578	88.84236	4.574216	10857
1.730333	.9966667	10.41918	70	-198.8831	15	10.01244	197.3264	32.84079	10858
1.727333	1.003	10.8799	70	265.1217	32	9.868509	374.666	31.29075	10859
1.730333	.9966667	5.821011	70	32.14783	30	7.098536	150.7853	4.093106	10860
1.727333	1.003	9.240885	70	108.8211	20	10.87019	304.4822	44.78872	10861
1.727333	1.003	10.3423	70	-40.04971	38	10.01883	158.459	17.14089	10862
1.727333	1.003	10.37534	70	236.0286	20	10.89271	424.2184	21.96321	10863
1.727333	1.003	9.592453	70	93.59033	30	10.27129	257.834	31.8276	10864
1.727333	1.003	7.097021	70	355.695	30	7.257304	349.0753	36.49689	10865
1.727333	1.003	5.276833	70	156.6181	40	6.760908	167.5326	25.46208	10866
1.723667	1.009	10.57058	70	222.176	15	11.06733	446.4209	33.77296	10867
1.723667	1.009	5.464023	70	-83.61639	30	9.833471	76.74328	2.640925	10868
1.727333	1.003	12.6352	70	181.3346	70		82.71309	38.3465	10869
1.727333	1.003	6.572344	70	71.20609	25	8.37201	185.2789	46.78273	10870
1.730333	.9966667	7.175807	70	67.55582	20	10.77637	235.726	18.52328	10871
1.730333	.9966667	8.10397	70	354.4373	30	8.625621	370.0821	38.35863	10872
1.730333	.9966667	9.606691	70	-39.49762	10	9.017816	295.7523	25.23797	10873
1.730333	.9966667	7.352723	70	255.6763	50	6.983351	214.5207	31.64394	10874
1.727333	1.003	9.042115	70	-33.91537	30	8.210719	188.4185	2.30079	10875
1.723667	1.009	7.73012	70	17.63318	13	9.881889	225.7375	68.53701	10876
1.727333	1.003	11.00589	70	117.6906	70		63.89196	7.30599	10877
1.730333	.9966667	11.11572	70	966	70		551.6055	11.57705	10878
1.730333	.9966667	5.740944	70	-3.690308	20	7.580621	148.1276	27.1371	10879
1.727333	1.003	13.8905	70	185.2692	70		97.90546	16.10553	10880
1.730333	.9966667	6.955259	70	344.3857	30	7.008339	344.4756	26.62722	10881
1.727333	1.003	10.19071	70	-66.91347	40	8.945534	127.8761	17.86947	10882
1.723667	1.009	8.340518	70	131.5908	30	9.622027	258.6392	19.23077	10883
1.727333	1.003	9.226103	70	-14.12799	15	8.995857	228.1418	98.93398	10884
1.730333	.9966667	13.3026	70	-444.6133	30	7.848479	43.63301	12.03123	10885
1.730333	.9966667	10.4066	70	67.77347	70		33.50958	9.823454	10886
1.730333	.9966667	13.08115	70	421.5231	70		225.8257	30.87214	10887
1.730333	.9966667	4.709175	70	210.7292	30	7.522062	221.6225	15.66761	10888
1.730333	.9966667	12.26351	70	-292.4095	30	7.621338	112.1946	4.010408	10889
1.723667	1.009	3.598142	70	213.5162	20	6.056859	228.027	.3773536	10890
1.727333	1.003	8.794046	70	-202.775	25	8.349216	105.5374	10.62689	10891
1.723667	1.009	5.817597	70	117.8096	10	7.098536	247.5604	39.79568	10892
1.730333	.9966667	6.470924	70	-110.9478	10	7.366963	143.8584	28.47955	10893
1.727333	1.003	6.603954	70	435.7205	10	8.755369	472.2018	16.25892	10894
1.730333	.9966667	5.969234	70	-6.692474	10	7.180542	192.8041	17.90584	10895
1.727333	1.003	8.096458	70	73.75668	70		40.33802	4.067261	10896
1.730333	.9966667	7.725758	70	324.9885	20	8.410009	394.1256	29.40571	10897
1.730333	.9966667	8.027235	70	91.94427	27	7.305189	221.5447	53.94906	10898
1.727333	1.003	6.681382	70	-121.4612	20	8.966632	119.3058	6.507617	10899
1.727333	1.003	7.354296	70	86.88608	32	7.611274	193.3848	32.21271	10900
1.731667	.9976666	12.53162	70	-108.7263	30	11.85104	214.1556	21.74304	10901
1.731667	.9976666	11.16967	70	-309.3639	30	7.388261	69.89709	16.42294	10902
1.731667	.9976666	9.33964	70	376.5121	15	9.884476	491.323	39.47673	10903
1.736667	1.036	9.985901	70	-306.0836	5	10.73056	169.8656	46.33205	10904
1.734	1.017	6.998302	70	184.0799	30	8.188035	252.9589	24.95694	10905
1.731667	.9976666	8.323007	70	-121.1318	30	7.48714	108.3105	24.28744	10906
1.734	1.017	9.600614	70	-132.5691	20	10.08059	189.4686	18.60676	10907
1.731667	.9976666	9.709793	70	403.5872	20	10.71969	487.1696	45.56787	10908
1.736667	1.036	10.78651	70	-8.275787	34	10.33719	210.815	13.43926	10909
1.734	1.017	5.661563	70	-2.37291	30	7.536601	116.4267	21.83459	10910
1.734	1.017	9.014649	70	383.5871	30	9.331006	408.7148	34.86877	10911
1.731667	.9976666	11.15057	70	40.53189	25	10.63039	273.1917	69.39268	10912
1.736667	1.036	11.79641	70	-316.4937	20	10.38991	150.7419	11.13751	10913
1.734	1.017	11.03826	70	141.2966	30	9.884476	316.1543	34.03676	10914
1.731667	.9976666	9.884773	70	79.46154	70		39.71274	10.71732	10915
1.731667	.9976666	7.769264	70	-8.408325	31	10.53365	161.0678	15.71395	10916
1.734	1.017	8.413625	70	464.7115	70		234.4623	57.18176	10917
1.731667	.9976666	12.76013	70	243.2692	70		115.2514	43.7945	10918
1.734	1.017	8.886884	70	15.75543	30	8.252256	205.6162	14.44671	10919
1.734	1.017	7.073816	70	7.071068	70		1.725263	4.011271	10920
1.731667	.9976666	7.378383	70	-53.40454	30	7.219219	125.8681	23.82482	10921
1.736667	1.036	5.935134	70	-36.88615	30	7.766281	108.7295	11.28601	10922
1.734	1.017	7.247532	70	24.79985	37	8.966632	146.5846	9.62705	10923
1.731667	.9976666	10.81727	70	433.5208	30	9.556868	449.1338	88.66844	10924
1.734	1.017	12.23026	70	125.4818	30	10.24902	334.4424	34.18803	10925
1.734	1.017	12.75837	70	195.8846	70		111.4586	2.571666	10926
1.736667	1.036	8.3457	70	63.87917	45	7.826355	131.3023	42.94723	10927
1.736667	1.036	8.303884	70	-56.36798	0	7.180542	286.8781	25.76478	10928
1.734	1.017	11.21133	70	298.6451	20	11.31152	470.3553	42.88632	10929
1.736667	1.036	5.883134	70	369.2411	50	8.379578	266.1044	23.90852	10930
1.731667	.9976666	8.020683	70	157.8462	70		82.09076	15.72901	10931
1.734	1.017	9.304338	70	-67.74036	20	7.13755	220.8409	14.29544	10932
1.734	1.017	13.78693	70	160.6923	70		84.50892	13.91725	10933
1.731667	.9976666	12.35319	70	167.9231	70		88.48745	14.72667	10934
1.734	1.017	5.395249	70	-6.587082	30	5.938558	110.6703	17.03098	10935
1.731667	.9976666	9.870642	70	107.0769	70		56.94825	8.481329	10936
1.731667	.9976666	4.660603	70	69.68628	30	10.95352	138.5371	16.24813	10937
1.736667	1.036	15.9188	70	414.3269	70		235.9184	4.455004	10938
1.734	1.017	3.360684	70	36.97744	40	6.591546	70.24787	15.72091	10939
1.736667	1.036	7.289197	70	221.3894	30	7.580621	291.161	7.053757	10940
1.731667	.9976666	8.693823	70	23.53964	20	10.63039	257.2888	12.72199	10941
1.731667	.9976666	20.08845	70	171.7874	51	10.19594	300.7654	32.71884	10942
1.734	1.017	15.48044	70	70	70		38.77207	2.722941	10943
1.736667	1.036	9.555415	70	174.8603	30	9.678391	295.3049	42.69379	10944
1.731667	.9976666	8.073364	70	106.4265	15	11.05503	307.0408	18.81313	10945
1.731667	.9976666	9.551541	70	-39.63159	30	8.904615	194.8876	4.961324	10946
1.731667	.9976666	7.28357	70	209.3215	20	8.966632	325.0537	10.64021	10947
1.731667	.9976666	11.90162	70	115.9874	30	11.2418	321.7946	34.89283	10948
1.731667	.9976666	12.04578	70	312.6644	32	11.31152	406.6003	66.46278	10949
1.734	1.017	10.65596	70	-202.779	20	10.27129	184.866	9.303381	10950
1.731667	.9976666	8.142805	70	315.7992	22	9.408761	382.535	44.33422	10951
1.736667	1.036	8.771798	70	-94.37062	38	7.164365	102.6392	7.796258	10952
1.731667	.9976666	5.462787	70	-58.78072	30	7.594907	82.7793	16.42294	10953
1.731667	.9976666	15.56698	70	350.1538	70		176.6195	44.41132	10954
1.731667	.9976666	8.020683	70	587.4039	70		329.2182	17.34817	10955
1.736667	1.036	9.850542	70	127.6433	15	10.19594	345.423	67.12206	10956
1.734	1.017	13.1147	70	81.8061	70		36.88157	17.55501	10957
1.734	1.017	4.321075	70	166.6845	22	6.728979	212.459	5.597156	10958
1.734	1.017	18.1517	70	281.4231	70		143.4434	32.14583	10959
1.734	1.017	6.751042	70	-121.6651	25	7.011922	90.6672	24.49841	10960
1.736667	1.036	4.964644	70	230.1456	25	7.775119	229.3112	53.39528	10961
1.736667	1.036	8.119748	70	41.46008	30	8.464993	205.5773	8.910008	10962
1.734	1.017	9.005912	70	13.39673	20	9.018624	255.7448	19.8926	10963
1.731667	.9976666	12.99866	70	136.8166	6	10.27129	543.3405	27.91128	10964
1.736667	1.036	9.250916	70	118	70		63.42832	7.573507	10965
1.734	1.017	5.716797	70	136.5973	30	6.73451	196.4111	24.27956	10966
1.736667	1.036	8.867031	70	130.2226	30	8.625621	261.1435	30.29403	10967
1.736667	1.036	6.410003	70	278.0883	25	7.726226	310.3204	26.65578	10968
1.734	1.017	10.70045	70	-7.795746	30	10.87019	223.3896	32.3152	10969
1.734	1.017	12.08571	70	144.8298	20	11.06733	412.9846	32.44838	10970
1.731667	.9976666	9.84341	70	-12.81335	30	10.42518	211.4903	14.72667	10971
1.731667	.9976666	8.482465	70	-158.2183	32	9.099207	86.77722	13.87854	10972
1.731667	.9976666	10.38736	70	-164.011	10	10.92939	247.9825	29.87741	10973
1.736667	1.036	4.523622	70	58.13368	30	8.061612	127.9219	16.33282	10974
1.736667	1.036	9.065239	70	109.2524	70		59.40579	5.872957	10975
1.734	1.017	10.39289	70	668.5921	30	9.193105	609.9725	26.17049	10976
1.731667	.9976666	12.53981	70	97.28846	70		47.69749	14.72667	10977
1.736667	1.036	11.51582	70	329.0615	35	10.80738	410.8888	17.89427	10978
1.734	1.017	10.88788	70	58.06195	30	10.77637	264.8845	33.69468	10979
1.734	1.017	9.665399	70	83.5379	30	11.85104	244.7431	45.00416	10980
1.731667	.9976666	14.90306	70	74.88899	70		31.19282	20.92225	10981
1.731667	.9976666	9.582697	70	2.269073	30	11.05503	210.2243	21.58884	10982
1.734	1.017	9.994772	70	136.9212	46	11.0441	191.5244	43.94524	10983
1.736667	1.036	7.014747	70	31.99991	40	7.583634	127.2442	20.71577	10984
1.734	1.017	8.174654	70	-9.40921	30	8.38537	174.0972	15.43	10985
1.731667	.9976666	8.033583	70	333.9963	55	7.726226	242.9962	33.79039	10986
1.736667	1.036	12.14194	70	152.4615	70		79.81692	13.36501	10987
1.731667	.9976666	8.734294	70	-69.15701	20	8.755369	201.1513	19.27575	10988
1.731667	.9976666	12.33728	70	137.4231	70		74.42807	8.558432	10989
1.734	1.017	5.539664	70	-40.89424	30	8.174042	93.55869	18.15294	10990
1.736667	1.036	10.40832	70	672.6469	30	9.381435	612.3904	24.57677	10991
1.734	1.017	9.094486	70	14.75388	30	10.22845	201.3617	28.88115	10992
1.734	1.017	10.82734	70	238.3846	70		127.4953	17.01838	10993
1.736667	1.036	12.14734	70	186.3077	70		96.69275	17.74577	10994
1.734	1.017	10.9824	70	90.34985	25	9.678391	315.7328	36.45715	10995
1.736667	1.036	16.11764	70	381.1731	70		203.5398	26.73003	10996
1.736667	1.036	7.644161	70	535.522	30	8.410009	439.0263	76.10632	10997
1.731667	.9976666	12.69649	70	121.4656	30	10.19594	347.4964	27.64166	10998
1.731667	.9976666	8.375513	70	414.4865	25	10.73056	444.1252	22.35987	10999
1.731667	.9976666	11.50169	70	-47.55548	20	9.892452	289.7164	25.89702	11000
1.736667	1.036	9.608573	70	58.53958	27	10.19594	266.4492	8.662951	11001
1.731667	.9976666	13.63925	70	254.295	10	7.591007	593.8896	44.33422	11002
1.736667	1.036	7.223645	70	352.2408	20	9.833471	402.7831	13.43926	11003
1.734	1.017	11.24063	70	42.64417	30	9.881889	254.7467	49.69367	11004
1.731667	.9976666	12.98221	70	136.7308	70		57.59236	37.08654	11005
1.731667	.9976666	11.57794	70	-277.7415	30	9.868509	92.36137	25.4965	11006
1.736667	1.036	8.186478	70	-15.45911	30	7.775119	174.6051	8.464508	11007
1.736667	1.036	6.678721	70	-61.57195	30	7.581162	99.10675	32.29878	11008
1.731667	.9976666	9.903077	70	117.2423	30	9.734485	277.1341	33.5398	11009
1.731667	.9976666	8.563207	70	114.7878	35	7.591007	217.3318	38.24308	11010
1.736667	1.036	5.422807	70	-54.16364	35	6.54529	74.73425	5.643005	11011
1.736667	1.036	10.0868	70	-77.20276	30	7.398963	169.4892	30.81378	11012
1.736667	1.036	8.76201	70	37.55807	30	7.591007	210.3721	21.90377	11013
1.736667	1.036	17.946	70	90.73276	70		49.86831	3.984677	11014
1.734	1.017	6.478888	70	369.556	30	7.783207	336.7603	44.02088	11015
1.731667	.9976666	9.805144	70	41.81317	15	9.678391	313.5374	38.24308	11016
1.734	1.017	11.06157	70	147.8064	30	8.966632	333.4886	11.79941	11017
1.731667	.9976666	7.730346	70	293.0769	70		164.3592	8.481329	11018
1.734	1.017	10.30019	70	-84.26395	18	9.884476	244.3661	27.15377	11019
1.734	1.017	12.43238	70	-149.2038	20	10.73056	264.3495	13.79877	11020
1.736667	1.036	6.444366	70	-.8591614	45	8.379578	75.79728	27.62103	11021
1.731667	.9976666	9.173167	70	500.381	30	8.688872	487.7138	22.80321	11022
1.731667	.9976666	7.995037	70	-135.4361	30	9.349992	87.94329	32.15195	11023
1.731667	.9976666	12.58177	70	200.3462	70		112.897	4.857488	11024
1.731667	.9976666	9.283772	70	-121.4544	33	8.393257	119.0857	15.86533	11025
1.731667	.9976666	11.59748	70	-165.527	35	11.85104	118.4719	35.31317	11026
1.731667	.9976666	10.42405	70	274.9802	30	9.678391	389.498	17.50238	11027
1.731667	.9976666	9.690424	70	56.26767	30	9.193105	239.5869	29.06783	11028
1.731667	.9976666	10.25453	70	-185.3419	20	10.77637	168.9013	34.98548	11029
1.731667	.9976666	14.94241	70	170.8077	70		92.64085	10.4089	11030
1.731667	.9976666	5.342563	70	239.5739	25	6.910153	266.3962	18.72346	11031
1.734	1.017	10.61801	70	216.741	30	10.45188	350.102	33.80985	11032
1.736667	1.036	12.53162	70	-523.4164	10	11.85104	127.4878	6.831007	11033
1.731667	.9976666	7.548031	70	326.7375	30	7.591007	347.7398	26.55126	11034
1.731667	.9976666	11.38842	70	214.1923	70		98.1491	44.33422	11035
1.734	1.017	10.4861	70	28.98328	20	9.563519	290.9125	48.02965	11036
1.731667	.9976666	9.416396	70	347.6326	30	10.89271	401.6917	28.75942	11037
1.734	1.017	7.788503	70	-56.75166	30	7.180542	139.6172	12.48015	11038
1.731667	.9976666	12.08494	70	158.2692	70		83.53446	13.64723	11039
1.731667	.9976666	11.60847	70	-82.83862	30	8.379578	215.4216	8.481329	11040
1.731667	.9976666	6.874172	70	-112.7593	35	6.812413	60.91316	22.40774	11041
1.731667	.9976666	6.975191	70	153.1164	25	7.366963	261.8198	13.64723	11042
1.731667	.9976666	7.680825	70	216.7467	30	7.591007	295.5196	12.26701	11043
1.731667	.9976666	10.55008	70	188.172	70		85.09154	40.9173	11044
1.736667	1.036	8.69418	70	60.57898	30	10.80738	225.609	15.96377	11045
1.736667	1.036	10.90404	70	1.357758	30	10.92939	241.3443	17.74577	11046
1.736667	1.036	8.895862	70	-118.5593	30	8.464993	124.0986	21.00109	11047
1.731667	.9976666	11.82879	70	-325.6128	20	9.88686	148.1787	9.252358	11048
1.734	1.017	9.374234	70	220.6538	70		113.6767	23.145	11049
1.736667	1.036	13.21384	70	-109.2345	10	11.8183	374.1363	32.67003	11050
1.734	1.017	10.39919	70	644.8461	70		363.4992	14.29544	11051
1.731667	.9976666	8.295307	70	-116.6584	30	7.594907	122.2477	3.469635	11052
1.736667	1.036	10.92009	70	-80.72244	35	9.868509	154.6397	31.77903	11053
1.736667	1.036	13.12647	70	87.54974	45	9.75195	212.62	44.84705	11054
1.731667	.9976666	8.215943	70	-151.4356	30	11.0441	83.17229	33.25303	11055
1.731667	.9976666	9.811657	70	173.5385	70		96.21677	6.939269	11056
1.734	1.017	9.608104	70	-273.0908	30	7.783207	53.54588	18.07746	11057
1.731667	.9976666	12.98404	70	-32.51553	30	11.39498	264.7072	28.52811	11058
1.731667	.9976666	8.626505	70	-93.25249	30	8.904615	140.1718	9.098153	11059
1.736667	1.036	8.860452	70	24.35117	30	10.96953	205.0347	21.90377	11060
1.734	1.017	9.594549	70	173.4865	32	8.625621	295.4624	25.31721	11061
1.731667	.9976666	17.70853	70	160.8396	70		74.47472	31.94875	11062
1.734	1.017	8.375513	70	190.5968	15	10.73056	354.9042	35.24696	11063
1.734	1.017	15.08412	70	442.9038	70		230.8469	41.90303	11064
1.734	1.017	5.669664	70	-82.92117	30	7.158138	75.64768	12.48015	11065
1.731667	.9976666	12.3645	70	-249.0239	32	11.0441	110.2428	29.99306	11066
1.736667	1.036	20.56437	70	327.6538	70		168.3597	34.04366	11067
1.734	1.017	7.121961	70	-68.73419	30	7.366963	107.7489	28.81779	11068
1.731667	.9976666	6.776662	70	167.8428	50	7.180542	162.9429	21.26282	11069
1.734	1.017	10.14456	70	26.55762	25	11.0441	251.1355	46.79816	11070
1.734	1.017	6.409449	70	-39.34186	21	8.645234	139.8002	31.76764	11071
1.736667	1.036	10.51839	70	226.6005	70		118.8603	19.47851	11072
1.731667	.9976666	10.34031	70	-143.3912	30	10.57399	144.1197	20.70215	11073
1.734	1.017	11.41703	70	84.97809	10	10.73056	428.5334	26.47304	11074
1.731667	.9976666	20.14767	70	-206.0435	50	10.27129	102.1701	20.03194	11075
1.734	1.017	11.04863	70	661.3896	70		361.5053	33.96209	11076
1.731667	.9976666	7.962223	70	-104.8735	30	7.09738	119.1826	7.247681	11077
1.731667	.9976666	10.50832	70	21.64798	30	8.945534	243.9069	19.66126	11078
1.731667	.9976666	6.712411	70	105.2501	26	7.611274	214.1445	29.83886	11079
1.736667	1.036	7.536074	70	40.03784	30	7.265485	178.9126	29.70003	11080
1.736667	1.036	5.498293	70	23.41443	30	5.728871	125.5057	24.50252	11081
1.736667	1.036	10.03949	70	761.4498	40	6.591546	604.7726	11.91714	11082
1.736667	1.036	8.181222	70	177.7692	70		79.86121	37.71904	11083
1.736667	1.036	11.35497	70	100.2629	30	10.70612	305.2266	23.53727	11084
1.731667	.9976666	8.461433	70	-18.95734	30	10.77637	171.5777	22.43697	11085
1.731667	.9976666	11.45057	70	-506.459	0	9.868509	147.7873	39.25443	11086
1.736667	1.036	9.754139	70	29.42233	28	8.327435	244.0241	14.77576	11087
1.736667	1.036	8.639774	70	310.5244	30	8.625621	358.5782	32.22453	11088
1.734	1.017	11.85377	70	421.0233	20	10.77637	548.5427	61.49308	11089
1.731667	.9976666	5.958632	70	128.6017	35	7.23342	185.5482	15.88322	11090
1.736667	1.036	10.54341	70	-355.4986	15	8.891979	120.5624	14.49075	11091
1.736667	1.036	7.936192	70	140.6154	70		75.98553	8.353133	11092
1.736667	1.036	15.28469	70	-335.8492	30	10.19594	152.0154	11.13751	11093
1.734	1.017	13.84105	70	-183.6035	30	10.77637	191.7975	36.83534	11094
1.731667	.9976666	5.439692	70	147.9392	30	7.580621	200.3636	18.60745	11095
1.736667	1.036	5.774046	70	-28.25638	30	7.899551	109.7396	11.70305	11096
1.731667	.9976666	11.77077	70	-86.11911	30	9.75195	215.1884	12.10517	11097
1.731667	.9976666	10.03252	70	105.7297	54	7.419401	145.258	14.74595	11098
1.736667	1.036	4.712586	70	-33.78949	22	6.070978	102.4955	13.91322	11099
1.731667	.9976666	13.24957	70	-205.6156	48	7.611274	46.92567	4.626179	11100
1.734	1.017	12.52127	70	144.3846	70		80.69382	4.38696	11101
1.734	1.017	4.266455	70	161.4102	40	7.388261	157.5393	15.95946	11102
1.734	1.017	12.42008	70	-152.3711	50	7.783207	53.78115	2.727664	11103
1.736667	1.036	7.406992	70	186.6538	70		88.34342	32.07603	11104
1.731667	.9976666	16.29406	70	230.5182	70		129.2723	6.677314	11105
1.731667	.9976666	9.097968	70	-42.72906	30	7.388261	171.8793	23.60718	11106
1.736667	1.036	14.02341	70	179.8846	70		89.27359	23.98277	11107
1.734	1.017	8.350621	70	-79.66376	35	7.826355	109.5934	22.1957	11108
1.734	1.017	9.842338	70	-188.1709	14	7.366963	189.3798	34.03676	11109
1.731667	.9976666	6.226129	70	40.80063	30	7.536601	152.334	26.1151	11110
1.736667	1.036	6.048434	70	-116.0527	30	8.464993	57.62587	24.9109	11111
1.736667	1.036	8.998581	70	-134.5971	30	8.891979	127.4546	3.861004	11112
1.736667	1.036	4.245305	70	-37.80109	35	4.770863	56.27465	12.60066	11113
1.731667	.9976666	10.21038	70	-9.807373	20	11.85104	271.5592	30.53278	11114
1.736667	1.036	12.27343	70	-14.32019	35	10.24902	227.3254	19.75052	11115
1.731667	.9976666	8.533557	70	151.5608	38	8.095564	221.6295	40.94169	11116
1.736667	1.036	9.91451	70	-59.64651	15	10.08059	270.4395	15.43259	11117
1.734	1.017	11.4246	70	293.5605	34	8.904615	390.205	27.75887	11118
1.731667	.9976666	8.605763	70	2.304962	20	7.580621	226.5701	40.34336	11119
1.736667	1.036	7.481655	70	166.8684	30	5.844272	267.5218	1.485001	11120
1.731667	.9976666	6.629411	70	30.28513	30	7.934608	152.321	31.76643	11121
1.731667	.9976666	7.344209	70	251	70		142.2818	4.626179	11122
1.736667	1.036	5.206721	70	175.6255	20	7.760965	243.0607	13.36501	11123
1.731667	.9976666	9.866837	70	189.6513	55	7.008942	171.3112	41.09589	11124
1.734	1.017	14.79077	70	91.02516	70		45.55063	11.8391	11125
1.734	1.017	6.784446	70	247.7692	70		133.5729	15.88382	11126
1.734	1.017	9.903221	70	-36.41418	25	10.84639	229.6158	10.89176	11127
1.731667	.9976666	11.01748	70	353.8778	30	10.01244	410.3872	84.11936	11128
1.736667	1.036	13.028	70	60.42529	20	10.27129	392.4975	29.13902	11129
1.734	1.017	9.099735	70	222.6923	70		125.7652	4.538235	11130
1.734	1.017	9.713783	70	-54.21063	42	7.09738	115.8043	16.68689	11131
